ts,src,dst,routing,num_switch_hops,theoretical_rtt_ms,bottleneck_bw_mbps,real_rtt_ms,real_loss_pct,hop_num,hop_from,hop_to,hop_type,hop_as,hop_role,hop_bw_mbps,hop_delay_ms,hop_loss_pct,hop_jitter_ms,hop_queue_size
1785385722.183592,origin,home2,isis,5,95.0,6,95.099,0.0,3,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785385722.183592,origin,home2,isis,5,95.0,6,95.099,0.0,4,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785385722.183592,origin,home2,isis,5,95.0,6,95.099,0.0,5,s9,home2,access,500,residential_access,6,20.0,0.8,0.0,0
1785385729.2153945,corp1,mob1,isis,4,122.0,8,124.999,33.3333,0,corp1,s7,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785385729.2153945,corp1,mob1,isis,4,122.0,8,124.999,33.3333,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785385729.2153945,corp1,mob1,isis,4,122.0,8,124.999,33.3333,2,s6,s3,peering,200,tier2_access,30,8.0,0.03,2.0,50
1785385729.2153945,corp1,mob1,isis,4,122.0,8,124.999,33.3333,3,s3,s8,peering,500,residential_agg,25,10.0,0.05,3.0,40
1785385729.2153945,corp1,mob1,isis,4,122.0,8,124.999,33.3333,4,s8,mob1,access,500,residential_agg,8,40.0,2.0,0.0,0
1785385731.350343,root1,origin,isis,3,10.0,50,230.714,0.0,0,root1,s1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785385731.350343,root1,origin,isis,3,10.0,50,230.714,0.0,1,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785385731.350343,root1,origin,isis,3,10.0,50,230.714,0.0,2,s4,s5,backbone,300,cdn_origin,80,1.0,0.001,0.1,150
1785385731.350343,root1,origin,isis,3,10.0,50,230.714,0.0,3,s5,origin,access,300,cdn_origin,80,0.5,0.0,0.0,0
1785385748.6098225,isp_gw,cdn1,isis,3,18.4,40,20.089,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785385748.6098225,isp_gw,cdn1,isis,3,18.4,40,20.089,0.0,1,s2,s1,backbone,100,tier1_core,80,5.0,0.01,1.0,100
1785385748.6098225,isp_gw,cdn1,isis,3,18.4,40,20.089,0.0,2,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785385748.6098225,isp_gw,cdn1,isis,3,18.4,40,20.089,0.0,3,s4,cdn1,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385750.6948476,corp1,home1,isis,5,78.0,10,87.703,0.0,0,corp1,s7,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785385750.6948476,corp1,home1,isis,5,78.0,10,87.703,0.0,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785385750.6948476,corp1,home1,isis,5,78.0,10,87.703,0.0,2,s6,s3,peering,200,tier2_access,30,8.0,0.03,2.0,50
1785385750.6948476,corp1,home1,isis,5,78.0,10,87.703,0.0,3,s3,s8,peering,500,residential_agg,25,10.0,0.05,3.0,40
1785385750.6948476,corp1,home1,isis,5,78.0,10,87.703,0.0,4,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785385750.6948476,corp1,home1,isis,5,78.0,10,87.703,0.0,5,s9,home1,access,500,residential_access,10,15.0,0.3,0.0,0
1785385753.731026,isp_gw,corp1,isis,4,28.0,20,95.266,33.3333,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785385753.731026,isp_gw,corp1,isis,4,28.0,20,95.266,33.3333,1,s2,s3,backbone,200,tier2_access,40,2.0,0.02,0.5,60
1785385753.731026,isp_gw,corp1,isis,4,28.0,20,95.266,33.3333,2,s3,s6,peering,400,enterprise_core,30,8.0,0.03,2.0,50
1785385753.731026,isp_gw,corp1,isis,4,28.0,20,95.266,33.3333,3,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785385753.731026,isp_gw,corp1,isis,4,28.0,20,95.266,33.3333,4,s7,corp1,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785385758.9802597,corp1,cdn2,isis,3,36.4,20,88.628,0.0,0,corp1,s7,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785385758.9802597,corp1,cdn2,isis,3,36.4,20,88.628,0.0,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785385758.9802597,corp1,cdn2,isis,3,36.4,20,88.628,0.0,2,s6,s4,peering,300,cdn_edge,20,15.0,0.02,2.0,35
1785385758.9802597,corp1,cdn2,isis,3,36.4,20,88.628,0.0,3,s4,cdn2,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385776.1781015,isp_gw,corp2,isis,4,30.0,20,96.237,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785385776.1781015,isp_gw,corp2,isis,4,30.0,20,96.237,0.0,1,s2,s3,backbone,200,tier2_access,40,2.0,0.02,0.5,60
1785385776.1781015,isp_gw,corp2,isis,4,30.0,20,96.237,0.0,2,s3,s6,peering,400,enterprise_core,30,8.0,0.03,2.0,50
1785385776.1781015,isp_gw,corp2,isis,4,30.0,20,96.237,0.0,3,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785385776.1781015,isp_gw,corp2,isis,4,30.0,20,96.237,0.0,4,s7,corp2,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785385776.1781795,home2,home1,isis,1,70.0,6,,,0,home2,s9,access,500,residential_access,6,20.0,0.8,0.0,0
1785385776.1781795,home2,home1,isis,1,70.0,6,,,1,s9,home1,access,500,residential_access,10,15.0,0.3,0.0,0
1785385776.1782162,mob1,home1,isis,2,116.0,8,,,0,mob1,s8,access,500,residential_agg,8,40.0,2.0,0.0,0
1785385776.1782162,mob1,home1,isis,2,116.0,8,,,1,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785385776.1782162,mob1,home1,isis,2,116.0,8,,,2,s9,home1,access,500,residential_access,10,15.0,0.3,0.0,0
1785385778.279173,corp2,home1,isis,5,80.0,10,84.134,0.0,0,corp2,s7,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785385778.279173,corp2,home1,isis,5,80.0,10,84.134,0.0,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785385778.279173,corp2,home1,isis,5,80.0,10,84.134,0.0,2,s6,s3,peering,200,tier2_access,30,8.0,0.03,2.0,50
1785385778.279173,corp2,home1,isis,5,80.0,10,84.134,0.0,3,s3,s8,peering,500,residential_agg,25,10.0,0.05,3.0,40
1785385778.279173,corp2,home1,isis,5,80.0,10,84.134,0.0,4,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785385778.279173,corp2,home1,isis,5,80.0,10,84.134,0.0,5,s9,home1,access,500,residential_access,10,15.0,0.3,0.0,0
1785385795.4741693,home2,cdn2,isis,4,92.4,6,102.639,0.0,0,home2,s9,access,500,residential_access,6,20.0,0.8,0.0,0
1785385795.4741693,home2,cdn2,isis,4,92.4,6,102.639,0.0,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785385795.4741693,home2,cdn2,isis,4,92.4,6,102.639,0.0,2,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785385795.4741693,home2,cdn2,isis,4,92.4,6,102.639,0.0,3,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785385795.4741693,home2,cdn2,isis,4,92.4,6,102.639,0.0,4,s4,cdn2,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385799.6981258,isp_gw,corp2,isis,4,30.0,20,96.132,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785385799.6981258,isp_gw,corp2,isis,4,30.0,20,96.132,0.0,1,s2,s3,backbone,200,tier2_access,40,2.0,0.02,0.5,60
1785385799.6981258,isp_gw,corp2,isis,4,30.0,20,96.132,0.0,2,s3,s6,peering,400,enterprise_core,30,8.0,0.03,2.0,50
1785385799.6981258,isp_gw,corp2,isis,4,30.0,20,96.132,0.0,3,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785385799.6981258,isp_gw,corp2,isis,4,30.0,20,96.132,0.0,4,s7,corp2,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785385802.410365,cdn1,mob2,isis,3,156.4,5,156.476,0.0,0,cdn1,s4,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385802.410365,cdn1,mob2,isis,3,156.4,5,156.476,0.0,1,s4,s1,backbone,100,tier1_core,60,3.0,0.005,0.5,80
1785385802.410365,cdn1,mob2,isis,3,156.4,5,156.476,0.0,2,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785385802.410365,cdn1,mob2,isis,3,156.4,5,156.476,0.0,3,s8,mob2,access,500,residential_agg,5,55.0,3.0,0.0,0
1785385804.5238538,corp2,cdn1,isis,3,38.4,20,94.13,0.0,0,corp2,s7,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785385804.5238538,corp2,cdn1,isis,3,38.4,20,94.13,0.0,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785385804.5238538,corp2,cdn1,isis,3,38.4,20,94.13,0.0,2,s6,s4,peering,300,cdn_edge,20,15.0,0.02,2.0,35
1785385804.5238538,corp2,cdn1,isis,3,38.4,20,94.13,0.0,3,s4,cdn1,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385821.763116,cdn2,home2,isis,4,92.4,6,92.586,0.0,0,cdn2,s4,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385821.763116,cdn2,home2,isis,4,92.4,6,92.586,0.0,1,s4,s1,backbone,100,tier1_core,60,3.0,0.005,0.5,80
1785385821.763116,cdn2,home2,isis,4,92.4,6,92.586,0.0,2,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785385821.763116,cdn2,home2,isis,4,92.4,6,92.586,0.0,3,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785385821.763116,cdn2,home2,isis,4,92.4,6,92.586,0.0,4,s9,home2,access,500,residential_access,6,20.0,0.8,0.0,0
1785385824.0022025,mob2,root1,isis,4,145.0,5,151.043,0.0,0,mob2,s8,access,500,residential_agg,5,55.0,3.0,0.0,0
1785385824.0022025,mob2,root1,isis,4,145.0,5,151.043,0.0,1,s8,s3,peering,200,tier2_access,25,10.0,0.05,3.0,40
1785385824.0022025,mob2,root1,isis,4,145.0,5,151.043,0.0,2,s3,s2,backbone,200,tier2_border,40,2.0,0.02,0.5,60
1785385824.0022025,mob2,root1,isis,4,145.0,5,151.043,0.0,3,s2,s1,backbone,100,tier1_core,80,5.0,0.01,1.0,100
1785385824.0022025,mob2,root1,isis,4,145.0,5,151.043,0.0,4,s1,root1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785385826.1288762,corp2,mob1,isis,4,124.0,8,126.14,0.0,0,corp2,s7,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785385826.1288762,corp2,mob1,isis,4,124.0,8,126.14,0.0,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785385826.1288762,corp2,mob1,isis,4,124.0,8,126.14,0.0,2,s6,s3,peering,200,tier2_access,30,8.0,0.03,2.0,50
1785385826.1288762,corp2,mob1,isis,4,124.0,8,126.14,0.0,3,s3,s8,peering,500,residential_agg,25,10.0,0.05,3.0,40
1785385826.1288762,corp2,mob1,isis,4,124.0,8,126.14,0.0,4,s8,mob1,access,500,residential_agg,8,40.0,2.0,0.0,0
1785385828.2543645,root1,corp1,isis,4,43.0,20,83.189,0.0,0,root1,s1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785385828.2543645,root1,corp1,isis,4,43.0,20,83.189,0.0,1,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785385828.2543645,root1,corp1,isis,4,43.0,20,83.189,0.0,2,s4,s6,peering,400,enterprise_core,20,15.0,0.02,2.0,35
1785385828.2543645,root1,corp1,isis,4,43.0,20,83.189,0.0,3,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785385828.2543645,root1,corp1,isis,4,43.0,20,83.189,0.0,4,s7,corp1,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785385848.7325687,corp2,cdn2,isis,3,38.4,20,90.741,0.0,0,corp2,s7,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785385848.7325687,corp2,cdn2,isis,3,38.4,20,90.741,0.0,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785385848.7325687,corp2,cdn2,isis,3,38.4,20,90.741,0.0,2,s6,s4,peering,300,cdn_edge,20,15.0,0.02,2.0,35
1785385848.7325687,corp2,cdn2,isis,3,38.4,20,90.741,0.0,3,s4,cdn2,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385850.909992,cdn1,home2,isis,4,92.4,6,92.464,0.0,0,cdn1,s4,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385850.909992,cdn1,home2,isis,4,92.4,6,92.464,0.0,1,s4,s1,backbone,100,tier1_core,60,3.0,0.005,0.5,80
1785385850.909992,cdn1,home2,isis,4,92.4,6,92.464,0.0,2,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785385850.909992,cdn1,home2,isis,4,92.4,6,92.464,0.0,3,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785385850.909992,cdn1,home2,isis,4,92.4,6,92.464,0.0,4,s9,home2,access,500,residential_access,6,20.0,0.8,0.0,0
1785385856.96277,home2,origin,isis,5,95.0,6,95.358,0.0,0,home2,s9,access,500,residential_access,6,20.0,0.8,0.0,0
1785385856.96277,home2,origin,isis,5,95.0,6,95.358,0.0,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785385856.96277,home2,origin,isis,5,95.0,6,95.358,0.0,2,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785385856.96277,home2,origin,isis,5,95.0,6,95.358,0.0,3,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785385856.96277,home2,origin,isis,5,95.0,6,95.358,0.0,4,s4,s5,backbone,300,cdn_origin,80,1.0,0.001,0.1,150
1785385856.96277,home2,origin,isis,5,95.0,6,95.358,0.0,5,s5,origin,access,300,cdn_origin,80,0.5,0.0,0.0,0
1785385858.9878263,isp_gw,origin,isis,4,21.0,40,21.077,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785385858.9878263,isp_gw,origin,isis,4,21.0,40,21.077,0.0,1,s2,s1,backbone,100,tier1_core,80,5.0,0.01,1.0,100
1785385858.9878263,isp_gw,origin,isis,4,21.0,40,21.077,0.0,2,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785385858.9878263,isp_gw,origin,isis,4,21.0,40,21.077,0.0,3,s4,s5,backbone,300,cdn_origin,80,1.0,0.001,0.1,150
1785385858.9878263,isp_gw,origin,isis,4,21.0,40,21.077,0.0,4,s5,origin,access,300,cdn_origin,80,0.5,0.0,0.0,0
1785385873.9880154,home2,cdn1,isis,4,92.4,6,,,0,home2,s9,access,500,residential_access,6,20.0,0.8,0.0,0
1785385873.9880154,home2,cdn1,isis,4,92.4,6,,,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785385873.9880154,home2,cdn1,isis,4,92.4,6,,,2,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785385873.9880154,home2,cdn1,isis,4,92.4,6,,,3,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785385873.9880154,home2,cdn1,isis,4,92.4,6,,,4,s4,cdn1,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385876.2486095,mob1,corp2,isis,4,124.0,8,316.024,0.0,0,mob1,s8,access,500,residential_agg,8,40.0,2.0,0.0,0
1785385876.2486095,mob1,corp2,isis,4,124.0,8,316.024,0.0,1,s8,s3,peering,200,tier2_access,25,10.0,0.05,3.0,40
1785385876.2486095,mob1,corp2,isis,4,124.0,8,316.024,0.0,2,s3,s6,peering,400,enterprise_core,30,8.0,0.03,2.0,50
1785385876.2486095,mob1,corp2,isis,4,124.0,8,316.024,0.0,3,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785385876.2486095,mob1,corp2,isis,4,124.0,8,316.024,0.0,4,s7,corp2,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785385878.3327773,corp1,root1,isis,5,37.0,20,83.089,0.0,0,corp1,s7,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785385878.3327773,corp1,root1,isis,5,37.0,20,83.089,0.0,1,s7,s6,backbone,400,enterprise_core,50,1.0,0.01,0.3,80
1785385878.3327773,corp1,root1,isis,5,37.0,20,83.089,0.0,2,s6,s3,peering,200,tier2_access,30,8.0,0.03,2.0,50
1785385878.3327773,corp1,root1,isis,5,37.0,20,83.089,0.0,3,s3,s2,backbone,200,tier2_border,40,2.0,0.02,0.5,60
1785385878.3327773,corp1,root1,isis,5,37.0,20,83.089,0.0,4,s2,s1,backbone,100,tier1_core,80,5.0,0.01,1.0,100
1785385878.3327773,corp1,root1,isis,5,37.0,20,83.089,0.0,5,s1,root1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785385880.49789,mob2,isp_gw,isis,3,136.0,5,162.148,0.0,0,mob2,s8,access,500,residential_agg,5,55.0,3.0,0.0,0
1785385880.49789,mob2,isp_gw,isis,3,136.0,5,162.148,0.0,1,s8,s3,peering,200,tier2_access,25,10.0,0.05,3.0,40
1785385880.49789,mob2,isp_gw,isis,3,136.0,5,162.148,0.0,2,s3,s2,backbone,200,tier2_border,40,2.0,0.02,0.5,60
1785385880.49789,mob2,isp_gw,isis,3,136.0,5,162.148,0.0,3,s2,isp_gw,access,200,tier2_border,40,1.0,0.0,0.0,0
1785385897.5127668,origin,root1,isis,5,30.0,50,25.558,0.0,0,origin,s5,access,300,cdn_origin,80,0.5,0.0,0.0,0
1785385897.5127668,origin,root1,isis,5,30.0,50,25.558,0.0,1,s5,s4,backbone,300,cdn_edge,80,1.0,0.001,0.1,150
1785385897.5127668,origin,root1,isis,5,30.0,50,25.558,0.0,2,s4,s1,backbone,100,tier1_core,60,3.0,0.005,0.5,80
1785385897.5127668,origin,root1,isis,5,30.0,50,25.558,0.0,3,s1,s2,backbone,200,tier2_border,80,5.0,0.01,1.0,100
1785385897.5127668,origin,root1,isis,5,30.0,50,25.558,0.0,4,s2,s1,backbone,100,tier1_core,80,5.0,0.01,1.0,100
1785385897.5127668,origin,root1,isis,5,30.0,50,25.558,0.0,5,s1,root1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785385899.607829,home2,root1,isis,5,81.0,6,87.065,0.0,0,home2,s9,access,500,residential_access,6,20.0,0.8,0.0,0
1785385899.607829,home2,root1,isis,5,81.0,6,87.065,0.0,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785385899.607829,home2,root1,isis,5,81.0,6,87.065,0.0,2,s8,s3,peering,200,tier2_access,25,10.0,0.05,3.0,40
1785385899.607829,home2,root1,isis,5,81.0,6,87.065,0.0,3,s3,s2,backbone,200,tier2_border,40,2.0,0.02,0.5,60
1785385899.607829,home2,root1,isis,5,81.0,6,87.065,0.0,4,s2,s1,backbone,100,tier1_core,80,5.0,0.01,1.0,100
1785385899.607829,home2,root1,isis,5,81.0,6,87.065,0.0,5,s1,root1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785385901.6479335,root1,isp_gw,isis,2,13.0,40,727.107,0.0,0,root1,s1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785385901.6479335,root1,isp_gw,isis,2,13.0,40,727.107,0.0,1,s1,s2,backbone,200,tier2_border,80,5.0,0.01,1.0,100
1785385901.6479335,root1,isp_gw,isis,2,13.0,40,727.107,0.0,2,s2,isp_gw,access,200,tier2_border,40,1.0,0.0,0.0,0
1785385901.6480672,home2,mob2,isis,2,156.0,5,,,0,home2,s9,access,500,residential_access,6,20.0,0.8,0.0,0
1785385901.6480672,home2,mob2,isis,2,156.0,5,,,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785385901.6480672,home2,mob2,isis,2,156.0,5,,,2,s8,mob2,access,500,residential_agg,5,55.0,3.0,0.0,0
1785385916.6482322,home1,root1,isis,5,71.0,10,,,0,home1,s9,access,500,residential_access,10,15.0,0.3,0.0,0
1785385916.6482322,home1,root1,isis,5,71.0,10,,,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785385916.6482322,home1,root1,isis,5,71.0,10,,,2,s8,s3,peering,200,tier2_access,25,10.0,0.05,3.0,40
1785385916.6482322,home1,root1,isis,5,71.0,10,,,3,s3,s2,backbone,200,tier2_border,40,2.0,0.02,0.5,60
1785385916.6482322,home1,root1,isis,5,71.0,10,,,4,s2,s1,backbone,100,tier1_core,80,5.0,0.01,1.0,100
1785385916.6482322,home1,root1,isis,5,71.0,10,,,5,s1,root1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785385916.6483555,home1,mob2,isis,2,146.0,5,,,0,home1,s9,access,500,residential_access,10,15.0,0.3,0.0,0
1785385916.6483555,home1,mob2,isis,2,146.0,5,,,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785385916.6483555,home1,mob2,isis,2,146.0,5,,,2,s8,mob2,access,500,residential_agg,5,55.0,3.0,0.0,0
1785385921.1507175,isp_gw,corp2,isis,4,30.0,20,1459.126,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785385921.1507175,isp_gw,corp2,isis,4,30.0,20,1459.126,0.0,1,s2,s3,backbone,200,tier2_access,40,2.0,0.02,0.5,60
1785385921.1507175,isp_gw,corp2,isis,4,30.0,20,1459.126,0.0,2,s3,s6,peering,400,enterprise_core,30,8.0,0.03,2.0,50
1785385921.1507175,isp_gw,corp2,isis,4,30.0,20,1459.126,0.0,3,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785385921.1507175,isp_gw,corp2,isis,4,30.0,20,1459.126,0.0,4,s7,corp2,access,400,enterprise_access,20,3.0,0.08,0.0,0
1785385921.15086,mob2,origin,isis,4,159.0,5,,,0,mob2,s8,access,500,residential_agg,5,55.0,3.0,0.0,0
1785385921.15086,mob2,origin,isis,4,159.0,5,,,1,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785385921.15086,mob2,origin,isis,4,159.0,5,,,2,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785385921.15086,mob2,origin,isis,4,159.0,5,,,3,s4,s5,backbone,300,cdn_origin,80,1.0,0.001,0.1,150
1785385921.15086,mob2,origin,isis,4,159.0,5,,,4,s5,origin,access,300,cdn_origin,80,0.5,0.0,0.0,0
1785385938.317066,mob1,cdn2,isis,3,126.4,8,127.614,0.0,0,mob1,s8,access,500,residential_agg,8,40.0,2.0,0.0,0
1785385938.317066,mob1,cdn2,isis,3,126.4,8,127.614,0.0,1,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785385938.317066,mob1,cdn2,isis,3,126.4,8,127.614,0.0,2,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785385938.317066,mob1,cdn2,isis,3,126.4,8,127.614,0.0,3,s4,cdn2,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385938.3171532,home1,home2,isis,1,70.0,6,,,0,home1,s9,access,500,residential_access,10,15.0,0.3,0.0,0
1785385938.3171532,home1,home2,isis,1,70.0,6,,,1,s9,home2,access,500,residential_access,6,20.0,0.8,0.0,0
1785385938.3172011,home1,cdn1,isis,4,82.4,10,,,0,home1,s9,access,500,residential_access,10,15.0,0.3,0.0,0
1785385938.3172011,home1,cdn1,isis,4,82.4,10,,,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785385938.3172011,home1,cdn1,isis,4,82.4,10,,,2,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785385938.3172011,home1,cdn1,isis,4,82.4,10,,,3,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785385938.3172011,home1,cdn1,isis,4,82.4,10,,,4,s4,cdn1,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385940.4489498,cdn2,mob1,isis,3,126.4,8,126.453,0.0,0,cdn2,s4,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385940.4489498,cdn2,mob1,isis,3,126.4,8,126.453,0.0,1,s4,s1,backbone,100,tier1_core,60,3.0,0.005,0.5,80
1785385940.4489498,cdn2,mob1,isis,3,126.4,8,126.453,0.0,2,s1,s8,peering,500,residential_agg,20,20.0,0.03,4.0,30
1785385940.4489498,cdn2,mob1,isis,3,126.4,8,126.453,0.0,3,s8,mob1,access,500,residential_agg,8,40.0,2.0,0.0,0
1785385959.1876895,isp_gw,root1,isis,2,13.0,40,18.803,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785385959.1876895,isp_gw,root1,isis,2,13.0,40,18.803,0.0,1,s2,s1,backbone,100,tier1_core,80,5.0,0.01,1.0,100
1785385959.1876895,isp_gw,root1,isis,2,13.0,40,18.803,0.0,2,s1,root1,access,100,tier1_core,50,0.5,0.0,0.0,0
1785385961.3420594,mob1,corp1,isis,4,122.0,8,122.066,0.0,0,mob1,s8,access,500,residential_agg,8,40.0,2.0,0.0,0
1785385961.3420594,mob1,corp1,isis,4,122.0,8,122.066,0.0,1,s8,s3,peering,200,tier2_access,25,10.0,0.05,3.0,40
1785385961.3420594,mob1,corp1,isis,4,122.0,8,122.066,0.0,2,s3,s6,peering,400,enterprise_core,30,8.0,0.03,2.0,50
1785385961.3420594,mob1,corp1,isis,4,122.0,8,122.066,0.0,3,s6,s7,backbone,400,enterprise_access,50,1.0,0.01,0.3,80
1785385961.3420594,mob1,corp1,isis,4,122.0,8,122.066,0.0,4,s7,corp1,access,400,enterprise_access,20,2.0,0.05,0.0,0
1785385963.4287798,home1,cdn2,isis,4,82.4,10,119.281,0.0,0,home1,s9,access,500,residential_access,10,15.0,0.3,0.0,0
1785385963.4287798,home1,cdn2,isis,4,82.4,10,119.281,0.0,1,s9,s8,access_agg,500,residential_agg,15,3.0,0.1,2.0,30
1785385963.4287798,home1,cdn2,isis,4,82.4,10,119.281,0.0,2,s8,s1,peering,100,tier1_core,20,20.0,0.03,4.0,30
1785385963.4287798,home1,cdn2,isis,4,82.4,10,119.281,0.0,3,s1,s4,backbone,300,cdn_edge,60,3.0,0.005,0.5,80
1785385963.4287798,home1,cdn2,isis,4,82.4,10,119.281,0.0,4,s4,cdn2,access,300,cdn_edge,80,0.2,0.0,0.0,0
1785385965.5224285,isp_gw,home1,isis,4,62.0,10,88.073,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
1785385965.5224285,isp_gw,home1,isis,4,62.0,10,88.073,0.0,1,s2,s3,backbone,200,tier2_access,40,2.0,0.02,0.5,60
1785385965.5224285,isp_gw,home1,isis,4,62.0,10,88.073,0.0,2,s3,s8,peering,500,residential_agg,25,10.0,0.05,3.0,40
1785385965.5224285,isp_gw,home1,isis,4,62.0,10,88.073,0.0,3,s8,s9,access_agg,500,residential_access,15,3.0,0.1,2.0,30
1785385965.5224285,isp_gw,home1,isis,4,62.0,10,88.073,0.0,4,s9,home1,access,500,residential_access,10,15.0,0.3,0.0,0
1785385982.9744225,isp_gw,home1,isis,4,62.0,10,88.126,0.0,0,isp_gw,s2,access,200,tier2_border,40,1.0,0.0,0.0,0
