routing,ts,src,dst,src_ip,dst_ip,loss_pct,rtt_min,rtt_avg,rtt_max,rtt_mdev
bgp,1785391174.7620697,home1,corp2,10.9.0.1,10.7.0.2,0.0,100.248,127.37,181.232,38.086
bgp,1785391177.774818,home1,mob2,10.9.0.1,10.8.0.2,33.3333,146.552,156.568,166.584,10.016
bgp,1785391180.842096,mob1,home2,10.8.0.1,10.9.0.2,33.3333,126.609,130.356,134.103,3.747
bgp,1785391193.8939772,home2,home1,10.9.0.2,10.9.0.1,0.0,70.064,82.165,106.366,17.112
bgp,1785391196.008109,mob1,root1,10.8.0.1,10.1.0.1,0.0,101.089,101.192,101.383,0.134
bgp,1785391198.0171423,cdn1,origin,10.4.0.1,10.5.0.1,0.0,3.493,5.489,9.246,2.657
bgp,1785391211.286265,home2,cdn2,10.9.0.2,10.4.0.2,0.0,72.536,75.334,80.099,3.386
bgp,1785391214.3067322,mob2,cdn1,10.8.0.2,10.4.0.1,33.3333,136.556,136.811,137.066,0.255
bgp,1785391216.4507997,mob2,cdn1,10.8.0.2,10.4.0.1,0.0,136.512,136.527,136.557,0.021
bgp,1785391228.7581308,isp_gw,home2,10.2.0.1,10.9.0.2,0.0,73.138,73.363,73.503,0.16
bgp,1785391230.9222343,mob2,home2,10.8.0.2,10.9.0.2,0.0,156.101,156.122,156.149,0.02
bgp,1785391233.0716703,isp_gw,home2,10.2.0.1,10.9.0.2,0.0,73.125,73.131,73.142,0.007
bgp,1785391245.2787757,home2,origin,10.9.0.2,10.5.0.1,0.0,75.126,75.299,75.498,0.152
bgp,1785391257.4230793,cdn1,home2,10.4.0.1,10.9.0.2,0.0,72.507,73.935,76.669,1.933
bgp,1785391264.2830594,corp2,home2,10.7.0.2,10.9.0.2,0.0,708.676,940.312,1401.608,326.186
bgp,1785391266.436128,home1,mob2,10.9.0.1,10.8.0.2,0.0,146.127,150.412,158.509,5.728
bgp,1785391278.4798234,cdn1,corp2,10.4.0.1,10.7.0.2,0.0,38.51,39.603,41.695,1.479
bgp,1785391280.6646154,corp1,cdn2,10.7.0.1,10.4.0.2,0.0,36.513,36.671,36.969,0.21
bgp,1785391282.8762698,mob2,cdn2,10.8.0.2,10.4.0.2,0.0,136.503,136.65,136.923,0.193
bgp,1785391294.9498858,isp_gw,home1,10.2.0.1,10.9.0.1,0.0,63.094,63.157,63.214,0.049
bgp,1785391297.1420116,home2,home1,10.9.0.2,10.9.0.1,0.0,70.076,71.561,74.526,2.096
bgp,1785391299.2169676,home2,root1,10.9.0.2,10.1.0.1,0.0,67.131,67.252,67.484,0.163
bgp,1785391311.231289,root1,cdn2,10.1.0.1,10.4.0.2,0.0,7.514,9.168,12.455,2.324
bgp,1785391313.30945,home2,cdn1,10.9.0.2,10.4.0.1,0.0,72.52,73.55,75.331,1.264
bgp,1785391315.430389,mob1,home1,10.8.0.1,10.9.0.1,0.0,116.265,118.45,122.55,2.9
bgp,1785391327.442581,root1,cdn2,10.1.0.1,10.4.0.2,0.0,7.491,7.754,8.139,0.278
bgp,1785391329.5211134,home2,isp_gw,10.9.0.2,10.2.0.1,0.0,73.216,73.252,73.315,0.044
bgp,1785391331.664533,origin,mob2,10.5.0.1,10.8.0.2,0.0,138.246,142.169,149.557,5.227
bgp,1785391344.669429,mob2,mob1,10.8.0.2,10.8.0.1,33.3333,190.19,190.277,190.365,0.087
bgp,1785391346.7130246,corp1,origin,10.7.0.1,10.5.0.1,0.0,38.328,38.37,38.422,0.038
bgp,1785391348.7560413,corp1,origin,10.7.0.1,10.5.0.1,0.0,38.326,38.349,38.374,0.019
ecmp,1785389501.6526556,isp_gw,corp1,10.2.0.1,10.7.0.1,0.0,28.148,31.112,36.671,3.933
ecmp,1785389503.8459046,mob1,mob2,10.8.0.1,10.8.0.2,0.0,190.079,197.104,211.096,9.893
ecmp,1785389505.9352968,home2,corp1,10.9.0.2,10.7.0.1,0.0,88.195,90.48,94.698,2.985
ecmp,1785389518.9427848,mob1,root1,10.8.0.1,10.1.0.1,33.3333,115.253,115.262,115.272,0.009
ecmp,1785389521.951444,mob2,home1,10.8.0.2,10.9.0.1,66.6667,151.284,151.284,151.284,0.0
ecmp,1785389524.077587,cdn2,mob1,10.4.0.2,10.8.0.1,0.0,120.569,120.684,120.77,0.084
ecmp,1785389536.1678183,home2,cdn1,10.9.0.2,10.4.0.1,0.0,86.487,86.606,86.844,0.167
ecmp,1785389538.2610562,corp2,home1,10.7.0.2,10.9.0.1,0.0,81.799,89.209,98.723,7.067
ecmp,1785389540.3511314,origin,home1,10.5.0.1,10.9.0.1,0.0,86.142,86.142,86.143,0.0
ecmp,1785389552.412845,cdn2,origin,10.4.0.2,10.5.0.1,0.0,3.464,7.21,13.821,4.688
ecmp,1785389554.4277732,corp2,corp1,10.7.0.2,10.7.0.1,0.0,10.046,10.839,12.413,1.112
ecmp,1785389556.516555,home1,corp1,10.9.0.1,10.7.0.1,0.0,85.101,87.955,93.226,3.731
ecmp,1785389568.6081808,home1,origin,10.9.0.1,10.5.0.1,0.0,76.106,76.453,77.121,0.472
ecmp,1785389570.7279158,mob1,root1,10.8.0.1,10.1.0.1,0.0,115.074,115.09,115.115,0.017
ecmp,1785389583.0528002,origin,corp2,10.5.0.1,10.7.0.2,0.0,47.137,47.24,47.416,0.124
ecmp,1785389585.246204,mob1,mob2,10.8.0.1,10.8.0.2,0.0,190.05,190.754,192.155,0.99
ecmp,1785389597.4097004,mob1,corp2,10.8.0.1,10.7.0.2,0.0,124.119,128.255,136.24,5.647
ecmp,1785389599.4892426,origin,home1,10.5.0.1,10.9.0.1,0.0,76.091,76.103,76.123,0.013
ecmp,1785389601.6697774,mob1,cdn2,10.8.0.1,10.4.0.2,0.0,120.545,120.637,120.782,0.103
ecmp,1785389613.8333068,corp2,home2,10.7.0.2,10.9.0.2,0.0,87.121,91.274,99.054,5.505
ecmp,1785389616.0388594,home1,cdn2,10.9.0.1,10.4.0.2,0.0,73.503,73.523,73.546,0.017
ecmp,1785389618.1191125,cdn2,home1,10.4.0.2,10.9.0.1,0.0,73.536,73.542,73.555,0.008
ecmp,1785389630.1982868,home1,corp1,10.9.0.1,10.7.0.1,0.0,75.096,80.02,89.515,6.715
ecmp,1785389632.367592,corp1,home1,10.7.0.1,10.9.0.1,0.0,75.081,75.1,75.135,0.024
ecmp,1785389634.4738398,isp_gw,home1,10.2.0.1,10.9.0.1,0.0,59.073,243.683,612.863,261.049
ecmp,1785389646.5620642,home1,cdn2,10.9.0.1,10.4.0.2,0.0,73.48,73.544,73.614,0.054
ecmp,1785389648.6929748,mob1,corp2,10.8.0.1,10.7.0.2,0.0,124.071,126.85,131.957,3.615
ecmp,1785389650.8683522,home2,cdn1,10.9.0.2,10.4.0.1,0.0,83.511,84.713,87.062,1.661
ecmp,1785389663.4583888,mob1,home1,10.8.0.1,10.9.0.1,0.0,113.073,118.143,128.181,7.097
ecmp,1785389665.4656725,origin,cdn1,10.5.0.1,10.4.0.1,0.0,3.459,5.274,8.744,2.454
ecmp,1785389677.542194,cdn1,origin,10.4.0.1,10.5.0.1,0.0,3.465,3.468,3.47,0.002
ecmp,1785389679.6988108,origin,mob2,10.5.0.1,10.8.0.2,0.0,153.185,167.597,195.993,20.079
ecmp,1785389693.758777,origin,home2,10.5.0.1,10.9.0.2,100.0,,,,
ecmp,1785389696.3499644,cdn2,root1,10.4.0.2,10.1.0.1,0.0,7.441,7.507,7.633,0.088
ecmp,1785389698.505048,root1,mob2,10.1.0.1,10.8.0.2,0.0,145.088,145.099,145.114,0.011
ecmp,1785389710.6019015,cdn2,root1,10.4.0.2,10.1.0.1,0.0,7.453,7.56,7.76,0.141
ecmp,1785389712.7920983,cdn2,mob1,10.4.0.2,10.8.0.1,0.0,120.523,141.022,182.01,28.982
ecmp,1785389724.838437,root1,cdn1,10.1.0.1,10.4.0.1,0.0,7.454,8.889,11.756,2.027
ecmp,1785389736.8778071,root1,cdn2,10.1.0.1,10.4.0.2,0.0,7.441,7.592,7.843,0.178
ecmp,1785389738.9308467,corp2,cdn2,10.7.0.2,10.4.0.2,0.0,44.514,47.435,53.243,4.106
ecmp,1785389740.9857,corp1,origin,10.7.0.1,10.5.0.1,0.0,45.164,49.656,58.273,6.094
ecmp,1785389756.4429822,mob2,home1,10.8.0.2,10.9.0.1,0.0,143.071,145.578,150.584,3.539
ecmp,1785389758.450397,origin,cdn1,10.5.0.1,10.4.0.1,0.0,3.477,17.742,46.149,20.086
ecmp,1785389770.6093912,origin,home1,10.5.0.1,10.9.0.1,0.0,76.08,76.1,76.121,0.016
ecmp,1785389772.6207263,cdn1,origin,10.4.0.1,10.5.0.1,0.0,3.437,3.439,3.442,0.002
ecmp,1785389784.7779071,root1,corp1,10.1.0.1,10.7.0.1,0.0,37.104,37.17,37.276,0.075
ecmp,1785389786.9548097,origin,mob2,10.5.0.1,10.8.0.2,0.0,153.094,156.592,163.562,4.928
ecmp,1785389789.0699916,isp_gw,mob1,10.2.0.1,10.8.0.1,0.0,106.069,106.089,106.107,0.015
ecmp,1785389801.2232382,corp1,origin,10.7.0.1,10.5.0.1,0.0,45.173,49.575,58.087,6.019
ecmp,1785389803.251744,isp_gw,cdn2,10.2.0.1,10.4.0.2,0.0,18.489,19.935,22.617,1.898
ecmp,1785389805.3759043,cdn1,mob1,10.4.0.1,10.8.0.1,0.0,120.478,120.738,121.217,0.338
ecmp,1785389821.9697762,cdn2,home1,10.4.0.2,10.9.0.1,0.0,73.631,79.325,89.043,6.905
ecmp,1785389825.2097113,mob1,cdn1,10.8.0.1,10.4.0.1,0.0,120.488,128.868,145.209,11.556
ecmp,1785389827.2338035,cdn1,origin,10.4.0.1,10.5.0.1,0.0,2.478,3.593,5.703,1.492
ecmp,1785389840.1159408,root1,home1,10.1.0.1,10.9.0.1,0.0,68.102,68.118,68.129,0.011
ecmp,1785389842.1296291,root1,cdn1,10.1.0.1,10.4.0.1,0.0,7.498,10.262,15.516,3.716
ecmp,1785389845.206868,corp2,mob2,10.7.0.2,10.8.0.2,33.3333,154.252,186.027,217.802,31.775
ecmp,1785389857.2257493,origin,root1,10.5.0.1,10.1.0.1,0.0,9.057,11.66,16.786,3.624
ecmp,1785389859.737845,corp2,origin,10.7.0.2,10.5.0.1,0.0,46.124,46.157,46.192,0.027
ecmp,1785389861.832435,home2,corp2,10.9.0.2,10.7.0.2,0.0,87.1,91.837,100.235,5.954
ecmp,1785389874.7977638,origin,mob1,10.5.0.1,10.8.0.1,0.0,122.084,126.937,136.201,6.552
ecmp,1785389877.1201556,cdn2,mob1,10.4.0.2,10.8.0.1,0.0,120.497,125.329,134.994,6.833
ecmp,1785389889.209918,home1,cdn2,10.9.0.1,10.4.0.2,0.0,73.561,73.785,74.226,0.311
ecmp,1785389891.3097837,corp2,home1,10.7.0.2,10.9.0.1,0.0,77.188,107.46,167.838,42.693
ecmp,1785389893.7700388,cdn2,root1,10.4.0.2,10.1.0.1,0.0,7.449,14.849,19.356,5.274
ecmp,1785389905.9257247,mob2,cdn2,10.8.0.2,10.4.0.2,0.0,150.484,150.507,150.541,0.024
ecmp,1785389908.0806198,mob2,cdn2,10.8.0.2,10.4.0.2,0.0,150.475,150.527,150.575,0.04
ecmp,1785389910.1127613,corp1,isp_gw,10.7.0.1,10.2.0.1,0.0,28.049,33.058,43.049,7.064
ecmp,1785389923.117718,mob2,home2,10.8.0.2,10.9.0.2,33.3333,153.381,165.902,178.423,12.521
ecmp,1785389925.249819,home2,mob1,10.9.0.2,10.8.0.1,0.0,123.227,125.023,128.231,2.273
ecmp,1785389927.2938776,root1,corp2,10.1.0.1,10.7.0.2,0.0,39.092,39.407,39.972,0.4
ecmp,1785389939.4501154,mob2,corp1,10.8.0.2,10.7.0.1,0.0,152.061,153.997,157.852,2.725
ecmp,1785389941.581867,origin,mob1,10.5.0.1,10.8.0.1,0.0,122.106,122.227,122.454,0.16
ecmp,1785389943.967037,home1,mob1,10.9.0.1,10.8.0.1,0.0,113.051,116.039,121.996,4.212
ecmp,1785389958.4457898,home1,corp1,10.9.0.1,10.7.0.1,0.0,75.113,110.562,175.922,46.271
ecmp,1785389960.7818377,mob2,origin,10.8.0.2,10.5.0.1,0.0,152.146,152.251,152.452,0.142
ecmp,1785389962.978156,mob2,mob1,10.8.0.2,10.8.0.1,0.0,190.052,192.573,197.61,3.561
ecmp,1785389976.0180626,corp2,cdn1,10.7.0.2,10.4.0.1,0.0,44.47,44.535,44.574,0.046
ecmp,1785389978.6137536,root1,mob1,10.1.0.1,10.8.0.1,0.0,115.098,115.117,115.133,0.014
ecmp,1785389980.740888,mob1,cdn1,10.8.0.1,10.4.0.1,0.0,120.476,120.517,120.549,0.03
ecmp,1785389992.8360822,corp1,home2,10.7.0.1,10.9.0.2,0.0,85.111,90.483,100.845,7.328
ecmp,1785389994.898051,home1,isp_gw,10.9.0.1,10.2.0.1,0.0,59.054,59.079,59.121,0.029
ecmp,1785389997.0111592,isp_gw,mob1,10.2.0.1,10.8.0.1,0.0,106.072,106.806,108.275,1.038
ecmp,1785390009.0977273,home1,origin,10.9.0.1,10.5.0.1,0.0,75.146,82.525,97.029,10.255
ecmp,1785390011.1564326,cdn2,root1,10.4.0.2,10.1.0.1,0.0,7.462,8.53,10.655,1.502
ecmp,1785390013.294894,cdn1,cdn2,10.4.0.1,10.4.0.2,0.0,0.862,1.449,2.623,0.829
ecmp,1785390025.3510616,corp1,origin,10.7.0.1,10.5.0.1,0.0,44.119,44.157,44.23,0.051
ecmp,1785390027.4018629,cdn1,corp2,10.4.0.1,10.7.0.2,0.0,44.516,49.404,59.098,6.854
ecmp,1785390029.4944496,home1,corp1,10.9.0.1,10.7.0.1,0.0,75.099,78.756,84.696,4.237
ecmp,1785390041.6409564,cdn1,corp1,10.4.0.1,10.7.0.1,0.0,42.494,42.666,42.967,0.213
ecmp,1785390043.6910405,corp2,cdn1,10.7.0.2,10.4.0.1,0.0,44.495,44.664,44.946,0.2
ecmp,1785390045.714775,cdn1,cdn2,10.4.0.1,10.4.0.2,0.0,0.856,2.112,4.615,1.769
ecmp,1785390057.8271537,isp_gw,corp1,10.2.0.1,10.7.0.1,0.0,28.063,28.124,28.163,0.043
ecmp,1785390059.9571755,origin,mob1,10.5.0.1,10.8.0.1,0.0,122.108,122.133,122.18,0.033
ecmp,1785390062.979671,home2,corp1,10.9.0.2,10.7.0.1,33.3333,85.103,85.393,85.683,0.29
ecmp,1785390075.086582,origin,home2,10.5.0.1,10.9.0.2,0.0,85.138,85.158,85.168,0.014
ecmp,1785390077.3177886,mob2,origin,10.8.0.2,10.5.0.1,0.0,152.087,152.097,152.108,0.008
ecmp,1785390079.756637,mob2,home1,10.8.0.2,10.9.0.1,0.0,143.094,162.154,200.079,26.817
ecmp,1785390092.1659377,home1,mob2,10.9.0.1,10.8.0.2,0.0,143.064,143.076,143.089,0.01
ecmp,1785390094.6778305,cdn2,corp1,10.4.0.2,10.7.0.1,0.0,42.512,42.761,43.185,0.301
ecmp,1785390097.3382893,isp_gw,mob2,10.2.0.1,10.8.0.2,0.0,136.09,136.1,136.113,0.009
ecmp,1785390109.5553472,mob2,corp1,10.8.0.2,10.7.0.1,0.0,152.125,154.728,159.542,3.407
ecmp,1785390111.67654,root1,mob1,10.1.0.1,10.8.0.1,0.0,115.107,115.324,115.756,0.305
ecmp,1785390115.817736,mob1,home1,10.8.0.1,10.9.0.1,0.0,113.092,223.173,440.217,153.478
ecmp,1785390127.941934,cdn2,mob1,10.4.0.2,10.8.0.1,0.0,120.579,125.352,134.468,6.448
ecmp,1785390131.383572,mob1,root1,10.8.0.1,10.1.0.1,33.3333,115.088,115.108,115.128,0.02
ecmp,1785390133.7425494,mob2,cdn2,10.8.0.2,10.4.0.2,0.0,150.528,154.645,162.623,5.642
ecmp,1785390146.2261603,cdn1,home2,10.4.0.1,10.9.0.2,0.0,83.522,90.357,103.64,9.393
ecmp,1785390148.393857,origin,cdn1,10.5.0.1,10.4.0.1,0.0,2.463,53.772,156.261,72.47
ecmp,1785390150.701064,cdn2,origin,10.4.0.2,10.5.0.1,0.0,2.438,4.925,9.594,3.303
ecmp,1785390165.2942045,origin,mob1,10.5.0.1,10.8.0.1,0.0,122.11,122.123,122.142,0.013
ecmp,1785390167.3135896,root1,isp_gw,10.1.0.1,10.2.0.1,0.0,13.088,16.047,21.796,4.065
ecmp,1785390169.350377,isp_gw,corp2,10.2.0.1,10.7.0.2,0.0,30.048,30.258,30.617,0.254
ecmp,1785390181.5681064,mob2,mob1,10.8.0.2,10.8.0.1,0.0,190.053,190.908,192.616,1.207
ecmp,1785390183.656673,cdn1,home2,10.4.0.1,10.9.0.2,0.0,83.49,88.127,97.369,6.535
ecmp,1785390185.7925084,mob1,isp_gw,10.8.0.1,10.2.0.1,0.0,106.06,106.161,106.339,0.125
ecmp,1785390198.9321165,root1,isp_gw,10.1.0.1,10.2.0.1,0.0,13.045,13.122,13.259,0.096
ecmp,1785390201.0731003,isp_gw,mob2,10.2.0.1,10.8.0.2,0.0,136.053,136.065,136.082,0.012
ecmp,1785390213.0921104,root1,isp_gw,10.1.0.1,10.2.0.1,0.0,13.051,13.113,13.221,0.076
ecmp,1785390215.237707,cdn2,corp2,10.4.0.2,10.7.0.2,0.0,44.505,101.577,215.329,80.434
ecmp,1785390217.2523828,cdn2,origin,10.4.0.2,10.5.0.1,0.0,2.447,26.295,73.748,33.554
ecmp,1785390231.0537634,isp_gw,mob2,10.2.0.1,10.8.0.2,0.0,136.058,151.84,182.851,21.928
ecmp,1785390233.3763568,cdn1,corp2,10.4.0.1,10.7.0.2,0.0,44.503,44.745,45.111,0.262
ecmp,1785390248.4736874,corp1,mob2,10.7.0.1,10.8.0.2,0.0,152.153,284.299,545.574,184.753
ecmp,1785390250.5231729,cdn1,corp1,10.4.0.1,10.7.0.1,0.0,42.503,60.325,92.389,22.719
ecmp,1785390262.689932,home2,cdn1,10.9.0.2,10.4.0.1,0.0,83.5,91.083,106.162,10.662
ecmp,1785390264.7097387,corp2,corp1,10.7.0.2,10.7.0.1,0.0,10.041,37.011,90.941,38.133
ecmp,1785390276.7892966,home1,corp1,10.9.0.1,10.7.0.1,0.0,75.066,77.958,81.316,2.572
ecmp,1785390278.861905,home1,root1,10.9.0.1,10.1.0.1,0.0,68.056,68.062,68.066,0.004
ecmp,1785390280.9410026,corp2,home1,10.7.0.2,10.9.0.1,0.0,77.11,81.986,91.55,6.762
ecmp,1785390292.989283,corp1,origin,10.7.0.1,10.5.0.1,0.0,44.08,44.236,44.468,0.166
ecmp,1785390295.08945,isp_gw,cdn1,10.2.0.1,10.4.0.1,0.0,18.483,22.244,25.395,2.854
ecmp,1785390297.1575751,cdn2,root1,10.4.0.2,10.1.0.1,0.0,7.449,9.778,14.226,3.146
ecmp,1785390311.4058828,cdn1,cdn2,10.4.0.1,10.4.0.2,0.0,0.837,6.938,19.139,8.626
ecmp,1785390313.4096096,cdn2,cdn1,10.4.0.2,10.4.0.1,0.0,0.837,0.889,0.986,0.068
ecmp,1785390315.442184,isp_gw,corp1,10.2.0.1,10.7.0.1,0.0,28.062,29.23,31.537,1.63
ecmp,1785390329.7245276,isp_gw,cdn2,10.2.0.1,10.4.0.2,0.0,18.444,20.237,23.541,2.339
ecmp,1785390331.812019,home2,cdn1,10.9.0.2,10.4.0.1,0.0,83.475,83.507,83.55,0.031
ecmp,1785390344.25571,home2,mob1,10.9.0.2,10.8.0.1,0.0,123.053,124.59,127.391,1.983
ecmp,1785390346.304514,origin,corp1,10.5.0.1,10.7.0.1,0.0,44.1,44.121,44.132,0.014
ecmp,1785390349.314957,mob2,isp_gw,10.8.0.2,10.2.0.1,33.3333,136.102,136.106,136.11,0.004
ecmp,1785390361.7056563,mob1,home2,10.8.0.1,10.9.0.2,0.0,123.046,123.153,123.327,0.124
ecmp,1785390373.778754,cdn2,cdn1,10.4.0.2,10.4.0.1,0.0,0.828,1.704,3.44,1.227
ecmp,1785390375.9248123,isp_gw,corp1,10.2.0.1,10.7.0.1,0.0,28.071,31.849,39.402,5.34
ecmp,1785390378.0080814,isp_gw,root1,10.2.0.1,10.1.0.1,0.0,13.051,29.376,61.829,22.947
ecmp,1785390390.0862978,cdn1,home1,10.4.0.1,10.9.0.1,0.0,73.485,109.787,182.39,51.338
ecmp,1785390392.134009,cdn2,corp1,10.4.0.2,10.7.0.1,0.0,42.465,42.473,42.478,0.005
ecmp,1785390404.191382,cdn2,isp_gw,10.4.0.2,10.2.0.1,0.0,18.465,21.173,26.512,3.774
ecmp,1785390406.2801964,origin,home2,10.5.0.1,10.9.0.2,0.0,85.105,85.147,85.218,0.05
ecmp,1785390408.3097231,isp_gw,origin,10.2.0.1,10.5.0.1,0.0,20.096,23.172,29.178,4.247
ecmp,1785390420.4135723,origin,isp_gw,10.5.0.1,10.2.0.1,0.0,20.064,57.247,81.085,26.639
ecmp,1785390432.6120164,mob2,mob1,10.8.0.2,10.8.0.1,0.0,190.042,191.123,192.951,1.299
ecmp,1785390434.9108472,root1,origin,10.1.0.1,10.5.0.1,0.0,9.082,85.774,239.081,108.404
ecmp,1785390446.9245737,origin,cdn1,10.5.0.1,10.4.0.1,0.0,2.443,2.564,2.775,0.149
ecmp,1785390449.0021703,home2,root1,10.9.0.2,10.1.0.1,0.0,73.078,73.104,73.155,0.035
ecmp,1785390461.0846438,home2,cdn2,10.9.0.2,10.4.0.2,0.0,78.5,78.64,78.918,0.196
ecmp,1785390463.1907594,corp1,home2,10.7.0.1,10.9.0.2,0.0,102.973,104.942,108.881,2.784
ecmp,1785390466.2072427,home2,origin,10.9.0.2,10.5.0.1,33.3333,80.094,80.261,80.428,0.167
ecmp,1785390478.324249,home1,isp_gw,10.9.0.1,10.2.0.1,0.0,59.107,59.159,59.261,0.072
ecmp,1785390480.3503191,isp_gw,corp2,10.2.0.1,10.7.0.2,0.0,22.064,27.102,37.134,7.093
ecmp,1785390484.3497114,corp2,corp1,10.7.0.2,10.7.0.1,0.0,10.031,10.474,11.351,0.619
ecmp,1785390496.4275742,cdn2,corp1,10.4.0.2,10.7.0.1,0.0,29.477,29.646,29.979,0.235
ecmp,1785390498.550004,origin,mob1,10.5.0.1,10.8.0.1,0.0,117.096,121.703,130.475,6.205
ecmp,1785390500.6230187,corp2,home1,10.7.0.2,10.9.0.1,0.0,69.076,76.327,89.452,9.297
ecmp,1785390512.699459,root1,home2,10.1.0.1,10.9.0.2,0.0,73.089,73.127,73.158,0.028
ecmp,1785390514.7712386,home1,cdn2,10.9.0.1,10.4.0.2,0.0,68.516,68.565,68.665,0.07
ecmp,1785390516.8538115,root1,isp_gw,10.1.0.1,10.2.0.1,0.0,8.042,9.23,11.375,1.519
ecmp,1785390535.04177,origin,mob2,10.5.0.1,10.8.0.2,0.0,147.091,147.125,147.149,0.024
ecmp,1785390538.7574332,cdn1,mob1,10.4.0.1,10.8.0.1,0.0,115.545,121.485,128.867,5.533
ecmp,1785390550.880327,root1,corp1,10.1.0.1,10.7.0.1,0.0,24.062,25.235,27.541,1.63
ecmp,1785390552.970986,cdn1,cdn2,10.4.0.1,10.4.0.2,0.0,0.852,2.133,4.681,1.801
ecmp,1785390556.3867528,cdn2,origin,10.4.0.2,10.5.0.1,0.0,2.475,4.877,9.006,2.932
ecmp,1785390568.468267,home1,cdn1,10.9.0.1,10.4.0.1,0.0,68.512,84.76,117.246,22.97
ecmp,1785390580.541042,corp1,home1,10.7.0.1,10.9.0.1,0.0,67.212,70.68,76.999,4.475
ecmp,1785390582.6229002,home2,corp1,10.9.0.2,10.7.0.1,0.0,77.188,96.753,135.854,27.648
ecmp,1785390596.7705677,mob2,origin,10.8.0.2,10.5.0.1,66.6667,147.173,147.173,147.173,0.0
ecmp,1785390598.8874545,cdn2,mob1,10.4.0.2,10.8.0.1,0.0,115.525,360.737,849.446,345.57
ecmp,1785390600.9283466,origin,corp2,10.5.0.1,10.7.0.2,0.0,33.197,33.443,33.935,0.347
ecmp,1785390613.0580213,cdn1,home2,10.4.0.1,10.9.0.2,0.0,78.59,78.821,79.229,0.288
ecmp,1785390615.0941198,corp2,cdn2,10.7.0.2,10.4.0.2,0.0,31.511,34.846,41.478,4.689
ecmp,1785390627.213941,cdn1,home2,10.4.0.1,10.9.0.2,0.0,83.166,108.15,142.743,25.253
ecmp,1785390629.3553755,isp_gw,mob2,10.2.0.1,10.8.0.2,0.0,136.103,136.76,137.761,0.718
ecmp,1785390641.4742932,home1,mob1,10.9.0.1,10.8.0.1,0.0,113.081,121.778,138.881,12.094
ecmp,1785390643.563777,cdn2,home1,10.4.0.2,10.9.0.1,0.0,68.509,68.524,68.546,0.015
ecmp,1785390645.7337215,origin,isp_gw,10.5.0.1,10.2.0.1,0.0,15.115,18.526,24.908,4.516
ecmp,1785390658.7499745,mob2,corp2,10.8.0.2,10.7.0.2,33.3333,146.665,152.733,158.801,6.068
ecmp,1785390672.8020515,cdn2,isp_gw,10.4.0.2,10.2.0.1,100.0,,,,
ecmp,1785390676.829986,cdn2,mob1,10.4.0.2,10.8.0.1,100.0,,,,
ecmp,1785390688.8651087,corp2,cdn1,10.7.0.2,10.4.0.1,0.0,31.546,36.11,44.975,6.269
ecmp,1785390691.0122142,corp1,mob2,10.7.0.1,10.8.0.2,0.0,144.098,146.828,151.771,3.501
ecmp,1785390703.021789,origin,cdn2,10.5.0.1,10.4.0.2,0.0,2.441,22.095,61.179,27.636
ecmp,1785390705.1177962,home2,cdn1,10.9.0.2,10.4.0.1,0.0,78.533,87.846,106.139,12.935
ecmp,1785390717.417838,home2,cdn1,10.9.0.2,10.4.0.1,0.0,78.493,78.497,78.505,0.005
ecmp,1785390719.433471,cdn2,root1,10.4.0.2,10.1.0.1,0.0,7.469,12.031,20.953,6.309
ecmp,1785390721.5575843,corp2,mob1,10.7.0.2,10.8.0.1,0.0,116.099,216.073,415.148,140.767
ecmp,1785390733.5777686,cdn2,isp_gw,10.4.0.2,10.2.0.1,0.0,13.483,60.484,154.473,66.459
ecmp,1785390735.8712993,home2,mob2,10.9.0.2,10.8.0.2,0.0,153.073,154.534,156.915,1.697
ecmp,1785390747.988146,corp1,home2,10.7.0.1,10.9.0.2,0.0,77.124,82.279,87.241,4.132
ecmp,1785390750.123007,cdn1,home1,10.4.0.1,10.9.0.1,0.0,68.543,68.572,68.61,0.027
ecmp,1785390752.2011888,home1,root1,10.9.0.1,10.1.0.1,0.0,63.134,63.144,63.162,0.012
ecmp,1785390766.2193732,mob2,home1,10.8.0.2,10.9.0.1,0.0,1750.191,1857.415,1973.466,91.365
ecmp,1785390768.6160512,home1,mob1,10.9.0.1,10.8.0.1,0.0,113.098,154.638,237.296,58.447
ecmp,1785390780.690308,corp2,home1,10.7.0.2,10.9.0.1,0.0,69.113,73.475,81.632,5.772
ecmp,1785390782.8343463,root1,mob2,10.1.0.1,10.8.0.2,0.0,140.093,140.134,140.169,0.031
ecmp,1785390784.9600625,home2,mob1,10.9.0.2,10.8.0.1,0.0,123.07,125.049,128.987,2.784
ecmp,1785390797.1142306,mob2,isp_gw,10.8.0.2,10.2.0.1,0.0,136.106,136.122,136.145,0.016
ecmp,1785390799.1267965,root1,origin,10.1.0.1,10.5.0.1,0.0,9.102,11.79,16.701,3.477
ecmp,1785390801.1661918,root1,isp_gw,10.1.0.1,10.2.0.1,0.0,8.089,10.765,15.954,3.669
ecmp,1785390815.3339858,mob2,root1,10.8.0.2,10.1.0.1,100.0,,,,
ecmp,1785390817.4769068,isp_gw,mob2,10.2.0.1,10.8.0.2,0.0,136.134,136.406,136.945,0.381
ecmp,1785390819.5068486,cdn1,cdn2,10.4.0.1,10.4.0.2,0.0,0.844,3.067,7.512,3.142
