routing,ts,host,host_ip,LISTEN,SYN-SENT,SYN-RECV,ESTAB,FIN-WAIT-1,FIN-WAIT-2,CLOSE-WAIT,CLOSING,LAST-ACK,TIME-WAIT,CLOSED,total_connections,active_connections
ecmp,1785391242.2084577,cdn1,10.4.0.1,3,0,0,2,0,0,0,0,0,3,0,8,2
ecmp,1785391250.406259,mob2,10.8.0.2,0,0,0,2,0,0,0,0,0,1,0,3,2
ecmp,1785391250.5223265,home2,10.9.0.2,0,0,0,2,0,0,0,0,0,3,0,5,2
ecmp,1785391258.5698495,root1,10.1.0.1,3,0,0,2,0,0,0,0,0,1,0,6,2
ecmp,1785391266.574664,cdn2,10.4.0.2,3,0,0,0,0,0,0,0,0,1,0,4,0
ecmp,1785391266.5817986,corp2,10.7.0.2,0,0,0,1,0,0,0,0,0,3,0,4,1
ecmp,1785391266.5899336,mob2,10.8.0.2,0,0,0,1,0,0,0,0,0,2,0,3,1
ecmp,1785391266.594632,isp_gw,10.2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ecmp,1785391274.721591,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,4,0,4,0
ecmp,1785391274.7344222,root1,10.1.0.1,3,0,0,3,0,0,0,0,0,1,0,7,3
ecmp,1785391274.7436445,isp_gw,10.2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ecmp,1785391274.749461,cdn2,10.4.0.2,3,0,1,2,0,0,0,0,0,5,0,11,3
ecmp,1785391282.8909538,isp_gw,10.2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ecmp,1785391282.9861052,mob2,10.8.0.2,0,0,0,1,0,0,0,0,0,3,0,4,1
ecmp,1785391291.047744,isp_gw,10.2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ecmp,1785391291.050515,origin,10.5.0.1,3,0,0,1,0,0,0,0,0,6,0,10,1
ecmp,1785391291.0751595,cdn1,10.4.0.1,3,0,0,3,0,0,0,0,0,5,0,11,3
ecmp,1785391291.07859,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,4,0,4,0
ecmp,1785391299.0841703,cdn1,10.4.0.1,3,0,0,3,0,0,0,0,0,3,0,9,3
ecmp,1785391299.08947,isp_gw,10.2.0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ecmp,1785391299.0952394,home1,10.9.0.1,0,0,0,4,0,0,0,0,0,5,0,9,4
spf,1785389542.9124146,isp_gw,10.2.0.1,3,0,0,0,0,0,0,0,0,1,0,4,0
spf,1785389542.919156,home2,10.9.0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
spf,1785389542.9226663,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,2,0,7,2
spf,1785389542.927118,mob2,10.8.0.2,0,0,0,1,0,0,0,0,0,0,0,1,1
spf,1785389550.9976523,corp2,10.7.0.2,0,0,0,3,0,0,0,0,0,0,0,3,3
spf,1785389551.154953,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,3,0,8,2
spf,1785389551.3789032,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,1,0,6,2
spf,1785389559.384951,cdn2,10.4.0.2,3,0,0,2,0,0,0,0,0,3,0,8,2
spf,1785389559.3926764,origin,10.5.0.1,3,0,0,2,0,0,0,0,0,3,0,8,2
spf,1785389559.399284,isp_gw,10.2.0.1,3,0,0,2,0,0,0,0,0,1,0,6,2
